Timestamps,Seconds,Values
12/18/2020 17:06:05.229,18356.977,20.6948
12/18/2020 17:05:43.955,18335.703,20.7934
12/18/2020 17:05:33.672,18325.42,20.8435
12/18/2020 17:05:25.858,18317.606,20.8807
12/18/2020 17:05:21.906,18313.654,20.8985
12/18/2020 17:05:15.789,18307.537,20.9233
12/18/2020 17:05:07.950,18299.698,20.9528
12/18/2020 17:04:55.887,18287.635,20.9887
12/18/2020 17:04:36.711,18268.459,21.0239
12/18/2020 17:04:19.636,18251.384,21.0251
12/18/2020 17:04:07.707,18239.455,21.0089
12/18/2020 17:03:59.688,18231.436,20.989
12/18/2020 17:03:53.842,18225.59,20.9723
12/18/2020 17:03:41.667,18213.415,20.9289
12/18/2020 17:03:37.635,18209.383,20.9127
12/18/2020 17:03:29.805,18201.553,20.8782
12/18/2020 17:03:23.571,18195.319,20.8477
12/18/2020 17:03:19.913,18191.661,20.8298
12/18/2020 17:03:14.709,18186.457,20.8042
12/18/2020 17:02:43.052,18154.8,20.6533
12/18/2020 17:02:37.000,18148.748,20.6263
12/18/2020 17:02:26.921,18138.669,20.5842
12/18/2020 17:02:19.202,18130.95,20.5593
12/18/2020 17:01:29.659,18081.407,20.6292
12/18/2020 17:01:11.532,18063.28,20.7404
12/18/2020 17:01:07.781,18059.529,20.7676
12/18/2020 17:00:59.655,18051.403,20.8211
12/18/2020 17:00:53.904,18045.652,20.8606
12/18/2020 17:00:50.183,18041.931,20.8815
12/18/2020 17:00:44.760,18036.508,20.9137
12/18/2020 17:00:21.491,18013.239,21.0241
12/18/2020 17:00:17.147,18008.895,21.0389
12/18/2020 17:00:09.332,18001.08,21.0621
12/18/2020 16:59:25.312,17957.06,21.0415
12/18/2020 16:59:12.057,17943.805,20.9887
12/18/2020 16:59:00.087,17931.835,20.9264
12/18/2020 16:58:48.223,17919.971,20.8519
12/18/2020 16:58:38.973,17910.721,20.7947
12/18/2020 16:58:12.809,17884.557,20.6245
12/18/2020 16:58:01.327,17873.075,20.5472
12/18/2020 16:57:47.785,17859.533,20.467
12/18/2020 16:57:00.982,17812.73,20.4937
12/18/2020 16:56:25.569,17777.317,20.7877
12/18/2020 16:56:17.444,17769.192,20.8571
12/18/2020 16:56:14.599,17766.347,20.8792
12/18/2020 16:55:59.145,17750.893,20.9939
12/18/2020 16:55:37.587,17729.335,21.1107
12/18/2020 16:55:32.368,17724.116,21.1303
12/18/2020 16:55:11.130,17702.878,21.1632
12/18/2020 16:55:02.988,17694.736,21.153
12/18/2020 16:54:45.955,17677.703,21.094
12/18/2020 16:54:37.922,17669.67,21.0533
12/18/2020 16:54:26.156,17657.904,20.973
12/18/2020 16:54:22.029,17653.777,20.9415
12/18/2020 16:54:14.005,17645.753,20.8762
12/18/2020 16:54:08.152,17639.9,20.8286
12/18/2020 16:53:54.900,17626.648,20.7167
12/18/2020 16:53:37.000,17608.748,20.555
12/18/2020 16:53:30.953,17602.701,20.4945
12/18/2020 16:53:26.936,17598.684,20.4526
12/18/2020 16:53:18.998,17590.746,20.376
12/18/2020 16:53:13.365,17585.113,20.3354
12/18/2020 16:52:59.931,17571.679,20.2792
12/18/2020 16:52:29.003,17540.751,20.3289
12/18/2020 16:52:20.767,17532.515,20.3957
12/18/2020 16:52:14.829,17526.577,20.4547
12/18/2020 16:51:30.395,17482.143,20.9638
12/18/2020 16:51:27.535,17479.283,20.9916
12/18/2020 16:51:09.408,17461.156,21.1431
12/18/2020 16:51:00.328,17452.076,21.2012
12/18/2020 16:50:09.069,17400.817,21.18
12/18/2020 16:49:53.443,17385.191,21.0554
12/18/2020 16:49:48.223,17379.971,21.002
12/18/2020 16:49:19.817,17351.565,20.7052
12/18/2020 16:49:14.173,17345.921,20.6378
12/18/2020 16:49:00.920,17332.668,20.4546
12/18/2020 16:48:54.966,17326.714,20.3582
12/18/2020 16:48:35.712,17307.46,20.1365
12/18/2020 16:48:32.571,17304.319,20.1103
12/18/2020 16:47:38.714,17250.462,20.2993
12/18/2020 16:47:26.915,17238.663,20.4918
12/18/2020 16:47:16.852,17228.6,20.6521
12/18/2020 16:47:08.820,17220.568,20.7725
12/18/2020 16:47:04.773,17216.521,20.8304
